	word	quideword	cerf	pos
14896	stand in		C2	phrasal verb
14897	stay on		C2	phrasal verb
14898	stir up sth or stir sth up 		C2	phrasal verb
14899	store up sth	KEEP	C2	phrasal verb
14900	stumble across/on/upon sth/sb		C2	phrasal verb
14901	subject sb/sth to sth		C2	phrasal verb
14902	take in sth or take sth in		C2	phrasal verb
14903	take over		C2	phrasal verb
14904	talk sth through or talk through sth		C2	phrasal verb
14905	tear apart sth or tear sth apart	DESTROY	C2	phrasal verb
14906	tear apart sth or tear sth apart	CRITICIZE	C2	phrasal verb
14907	tear down sth or tear sth down		C2	phrasal verb
14908	think ahead		C2	phrasal verb
14909	think back		C2	phrasal verb
14910	tip sb off or tip off sb		C2	phrasal verb
14911	top sth off or top off sth		C2	phrasal verb
14912	trail off		C2	phrasal verb
14913	There is/are/was, etc.		A1	phrase
14914	things		A1	phrase
14915	as soon as possible		A2	phrase
14916	all sorts of sth		A2	phrase
14917	sound good/interesting/strange, etc. 		A2	phrase
14918	studies		A2	phrase
14919	(by) themselves		A2	phrase
14920	these days		A2	phrase
14921	all the time		A2	phrase
14922	from ... to ...		A2	phrase
14923	up the street/road, etc.		A2	phrase
14924	every single		B1	phrase
14925	smell of/like; smell delicious/horrible, etc.		B1	phrase
14926	so did we/so have I/so is mine, etc.		B1	phrase
14927	so far		B1	phrase
14928	so (that)		B1	phrase
14929	as soon as		B1	phrase
14930	that sort of thing		B1	phrase
14931	sound like/as if/as though		B1	phrase
14932	speak about/of sth		B1	phrase
14933	special offer		B1	phrase
14934	in spite of sth 		B1	phrase
14935	be supposed to do sth		B1	phrase
14936	for sure		B1	phrase
14937	burst into tears		B1	phrase
14938	that sort of thing		B1	phrase
14939	a thing		B1	phrase
14940	the same thing		B1	phrase
14941	things		B1	phrase
14942	things like that		B1	phrase
14943	think of sth		B1	phrase
14944	it's time		B1	phrase
14945	in time		B1	phrase
14946	on time		B1	phrase
14947	at the same time		B1	phrase
14948	in a day's/two months', etc. time		B1	phrase
14949	come true		B1	phrase
14950	the truth		B1	phrase
14951	or two		B1	phrase
14952	not until		B1	phrase
14953	not until		B1	phrase
14954	be up to sb		B1	phrase
14955	up to 10, 20, etc.		B1	phrase
14956	up to/until/till, etc.		B1	phrase
14957	side by side		B2	phrase
14958	from side to side		B2	phrase
14959	the sight of sb/sth		B2	phrase
14960	love at first sight		B2	phrase
14961	the sixties/'60s		B2	phrase
14962	if so		B2	phrase
14963	so as to		B2	phrase
14964	sooner or later		B2	phrase
14965	special attention/care/treatment		B2	phrase
14966	better still		B2	phrase
14967	what strikes me or the thing that strikes me...		B2	phrase
14968	no such thing		B2	phrase
14969	 all of a sudden		B2	phrase
14970	be supposed to be sth		B2	phrase
14971	be supposed to be sth		B2	phrase
14972	be supposed to do sth		B2	phrase
14973	be/get swept along/away, etc.		B2	phrase
14974	tend to do sth		B2	phrase
14975	now and then		B2	phrase
14976	in theory		B2	phrase
14977	here and there		B2	phrase
14978	the whole thing		B2	phrase
14979	no such thing		B2	phrase
14980	the main thing		B2	phrase
14981	the thirties/'30s		B2	phrase
14982	those who/that		B2	phrase
14983	even though		B2	phrase
14984	as though		B2	phrase
14985	from time to time		B2	phrase
14986	for some time		B2	phrase
14987	on top of sth		B2	phrase
14988	the trouble with sb/sth		B2	phrase
14989	turn blue/cold/nasty, etc.		B2	phrase
14990	the twenties/'20s		B2	phrase
14991	under attack/control/investigation, etc.		B2	phrase
14992	up and down		B2	phrase
14993	up and down		B2	phrase
14994	on the side		C1	phrase
14995	at first sight		C1	phrase
14996	to do so		C1	phrase
14997	even so		C1	phrase
14998	so as not to do sth		C1	phrase
14999	solid gold/silver/wood, etc.		C1	phrase
15000	be/have something to do with sth/sb		C1	phrase
15001	no sooner ... than		C1	phrase
15002	to spare		C1	phrase
15003	up to speed		C1	phrase
15004	exceed the speed limit		C1	phrase
15005	stand at sth		C1	phrase
15006	stop at nothing		C1	phrase
15007	get sth straight		C1	phrase
15008	not think straight		C1	phrase
15009	strike a balance		C1	phrase
15010	subject to sth		C1	phrase
15011	suppose/supposing (that)		C1	phrase
15012	a sure thing		C1	phrase
15013	be sure to do sth		C1	phrase
15014	shed tears		C1	phrase
15015	tell the difference		C1	phrase
15016	that's that		C1	phrase
15017	that is (to say)		C1	phrase
15018	every now and then		C1	phrase
15019	the next best thing		C1	phrase
15020	a sure thing		C1	phrase
15021	think of sb/sth as sth		C1	phrase
15022	think twice		C1	phrase
15023	not think twice		C1	phrase
15024	not think straight		C1	phrase
15025	at times		C1	phrase
15026	make time		C1	phrase
15027	it's only a matter of time		C1	phrase
15028	take your time		C1	phrase
15029	behind the times		C1	phrase
15030	in no time		C1	phrase
15031	tin can		C1	phrase
15032	to cap it off		C1	phrase
15033	to the contrary		C1	phrase
15034	to spare		C1	phrase
15035	keep track		C1	phrase
15036	turn 16/21/57, etc.		C1	phrase
15037	in turn		C1	phrase
15038	in turn		C1	phrase
15039	think twice		C1	phrase
15040	not think twice		C1	phrase
15041	be of two minds		C1	phrase
15042	be unique to sb/sth		C1	phrase
15043	up to speed		C1	phrase
15044	on the side		C2	phrase
15045	at/by your side		C2	phrase
15046	catch sight of sth		C2	phrase
15047	slip out/through, etc.		C2	phrase
15048	be slow to do sth; be slow in doing sth		C2	phrase
15049	only so much/many		C2	phrase
15050	every once in a while / every so often		C2	phrase
15051	something like		C2	phrase
15052	something of a sth		C2	phrase
15053	would sooner		C2	phrase
15054	spare no effort/expense, etc.		C2	phrase
15055	spare a thought for sb		C2	phrase
15056	speaks for itself		C2	phrase
15057	speak your mind		C2	phrase
15058	free speech/freedom of speech		C2	phrase
15059	the spotlight		C2	phrase
15060	spring back/out/to, etc.		C2	phrase
15061	spring to mind		C2	phrase
15062	be at stake		C2	phrase
15063	it stands to reason		C2	phrase
15064	stand to gain/lose sth		C2	phrase
15065	where you stand (with sb)		C2	phrase
15066	where sb stands (on sth)		C2	phrase
15067	stand a chance		C2	phrase
15068	as it stands		C2	phrase
15069	make/take a stand		C2	phrase
15070	steer clear of sb/sth		C2	phrase
15071	take stock (of sth)		C2	phrase
15072	leave no stone unturned		C2	phrase
15073	stop short of sth/doing sth		C2	phrase
15074	stretch away/into, etc.		C2	phrase
15075	strike sb as sth		C2	phrase
15076	strike gold, oil, etc.		C2	phrase
15077	strike a match		C2	phrase
15078	a string of sth		C2	phrase
15079	a strong chance/possibility, etc.		C2	phrase
15080	strong opposition/support, etc.		C2	phrase
15081	be still going strong		C2	phrase
15082	be/get stuck with sb/sth		C2	phrase
15083	cramp sb's style		C2	phrase
15084	subject to sth		C2	phrase
15085	the substance of sth		C2	phrase
15086	sure enough		C2	phrase
15087	swallow your anger/disappointment/pride, etc.		C2	phrase
15088	your take on sth		C2	phrase
15089	be in good taste		C2	phrase
15090	be in bad/poor taste		C2	phrase
15091	a taste for sth		C2	phrase
15092	teach sb a lesson		C2	phrase
15093	in that		C2	phrase
15094	this and that		C2	phrase
15095	then again		C2	phrase
15096	vanish into thin air		C2	phrase
15097	not think much of sb/sth		C2	phrase
15098	Who would have thought . . . ?		C2	phrase
15099	think highly/a lot of sb/sth		C2	phrase
15100	a thirst for sth		C2	phrase
15101	this and that		C2	phrase
15102	train of thought		C2	phrase
15103	spare a thought for sb		C2	phrase
15104	on the threshold of sth		C2	phrase
15105	time after time		C2	phrase
15106	have no time for sb/sth		C2	phrase
15107	give sb a hard time		C2	phrase
15108	at one time or another		C2	phrase
15109	at the best of times		C2	phrase
15110	to sb's disappointment/relief/surprise, etc.		C2	phrase
15111	to death		C2	phrase
15112	to all intents and purposes		C2	phrase
15113	to sb's credit		C2	phrase
15114	to sb's satisfaction		C2	phrase
15115	the top		C2	phrase
15116	from top to bottom		C2	phrase
15117	toss and turn		C2	phrase
15118	not touch sb/sth		C2	phrase
15119	be out of touch		C2	phrase
15120	trudge along/through/up, etc.		C2	phrase
15121	turn your back on sb/sth		C2	phrase
15122	toss and turn		C2	phrase
15123	take a turn for the better/worse		C2	phrase
15124	the turn of the century		C2	phrase
15125	turn of events		C2	phrase
15126	be under way		C2	phrase
15127	get underway		C2	phrase
15128	an uphill battle/struggle		C2	phrase
15129	upwards of sth		C2	phrase
15130	lose track	IDIOM	B2	phrase
15131	look on the bright side	IDIOM	C1	phrase
15132	the last/final straw	IDIOM	C1	phrase
15133	on track	IDIOM	C1	phrase
15134	lose sight of sth	IDIOM	C2	phrase
15135	set your sights on sth	IDIOM	C2	phrase
15136	a slap in the face	IDIOM	C2	phrase
15137	lose sleep over something	IDIOM	C2	phrase
15138	slip your mind	IDIOM	C2	phrase
15139	have a soft spot for sb/sth	IDIOM	C2	phrase
15140	a sore point	IDIOM	C2	phrase
15141	stand your ground	IDIOM	C2	phrase
15142	a stone's throw	IDIOM	C2	phrase
15143	keep a straight face	IDIOM	C2	phrase
15144	pull strings	IDIOM	C2	phrase
15145	no strings (attached)	IDIOM	C2	phrase
15146	through thick and thin	IDIOM	C2	phrase
15147	wear thin	IDIOM	C2	phrase
15148	through thick and thin	IDIOM	C2	phrase
15149	do your own thing	IDIOM	C2	phrase
15150	a tight corner	IDIOM	C2	phrase
15151	touch and go	IDIOM	C2	phrase
15152	off the beaten track	IDIOM	C2	phrase
15153	the/a fast track	IDIOM	C2	phrase
15154	turn over a new leaf	IDIOM	C2	phrase
15155	under your nose	IDIOM	C2	phrase
15156	have the upper hand	IDIOM	C2	phrase
15157	can't wait		A2	phrase
15158	a quick/slow/good, etc. worker		B1	phrase
15159	in writing		B2	phrase
15160	be/feel under the weather	IDIOM	C2	phrase
15161	best wishes		A2	phrase
15162	worst of all		B2	phrase
15163	wait (a minute)		B1	phrase
15164	keep sb waiting		B1	phrase
15165	wipe sth away/from/off, etc.		B2	phrase
15166	walk sb home/to sth		B1	phrase
15167	walk the dog		B1	phrase
15168	fear the worst		C2	phrase
15169	the Web		A2	phrase
15170	the wheel		B2	phrase
15171	a short/ten-minute, etc., walk		B2	phrase
15172	be on the verge of sth/doing sth		C2	phrase
15173	a wave of hatred/enthusiasm/sadness, etc.		C2	phrase
15174	make waves		C2	phrase
15175	not sleep a wink		C2	phrase
15176	be on the same wavelength	IDIOM	C2	phrase
15177	the west		A2	phrase
15178	(the) West		B2	phrase
15179	running water		C1	phrase
15180	conventional wisdom		C1	phrase
15181	fresh water		C2	phrase
15182	a wealth of sth		C2	phrase
15183	be (like) water off a duck's back	IDIOM	C2	phrase
15184	not hold water	IDIOM	C2	phrase
15185	keep your head above water	IDIOM	C2	phrase
15186	overstay your welcome		C2	phrase
15187	throw caution to the wind	IDIOM	C2	phrase
15188	wait and see		C1	phrase
15189	vanish into thin air		C2	phrase
15190	sb's attention/mind/thoughts, etc., wander		C2	phrase
15191	be wasted on sb		C2	phrase
15192	wield influence/power, etc.		C2	phrase
15193	wear thin	IDIOM	C2	phrase
15194	Yours sincerely		B1	phrase
15195	with respect to sth		B2	phrase
15196	no way		B1	phrase
15197	Who cares?		B2	phrase
15198	wish to do sth		B2	phrase
15199	in view of sth		B2	phrase
15200	as yet		C1	phrase
15201	in the vicinity (of sth)		C2	phrase
15202	by virtue of sth		C2	phrase
15203	with the compliments of sb		C2	phrase
15204	worthy of attention/notice, etc.		C2	phrase
15205	with a heavy heart	IDIOM	C2	phrase
15206	What's up?		B1	phrase
15207	in a big way		C2	phrase
15208	what with		C2	phrase
15209	be out of this world		C2	phrase
15210	do sb a world of good		C2	phrase
15211	Don't get me wrong		C2	phrase
15212	be/feel on top of the world	IDIOM	C2	phrase
15213	 be used to sb/sth/doing sth 		B1	phrase
15214	get/become used to sb/sth/doing sth		B1	phrase
15215	lose your voice		B2	phrase
15216	watch out		B2	phrasal verb
15217	Don't worry (about sth)		A1	phrase
15218	would like sth/to do sth		A1	phrase
15219	Would you like ...?		A1	phrase
15220	by the way		A2	phrase
15221	you're welcome		A2	phrase
15222	What about ...?		A2	phrase
15223	why don't you?/ why not do sth?		A2	phrase
15224	would love sth		A2	phrase
15225	would love to (do sth)		A2	phrase
15226	you're welcome		A2	phrase
15227	be welcome to do sth		B1	phrase
15228	Oh well		B1	phrase
15229	What about ...?		B1	phrase
15230	What if ...?		B1	phrase
15231	whether... or		B1	phrase
15232	on the whole		B1	phrase
15233	why not?		B1	phrase
15234	wish sb luck		B1	phrase
15235	not believe/understand/hear/say, etc. a word		B1	phrase
15236	Would you mind ...?		B1	phrase
15237	What ...for?		B2	phrase
15238	what's/what is more		B2	phrase
15239	no wonder		B2	phrase
15240	in other words		B2	phrase
15241	raise your voice		C1	phrase
15242	give sb your word		C1	phrase
15243	take sb's word for it		C1	phrase
15244	have a word (with sb)		C2	phrase
15245	speak volumes	IDIOM	C2	phrase
15246	very much		A1	phrase
15247	a wide range/selection/variety, etc.		B1	phrase
15248	get worse		B1	phrase
15249	as a whole		B2	phrase
15250	worse and worse		B2	phrase
15251	be worth		B1	phrase
15252	wake (sb) up or wake up (sb)		A1	phrasal verb
15253	wash up		A1	phrasal verb
15254	wear (sth) out or wear out (sth)		B1	phrasal verb
15255	wrap sth up or wrap up sth		B1	phrasal verb
15256	use up sth or use sth up		B2	phrasal verb
15257	wear sb out or wear out sb		B2	phrasal verb
15258	work at sth 		B2	phrasal verb
15259	work on sth		B2	phrasal verb
15260	work sth out or work out sth		B2	phrasal verb
15261	wind (sth) around/round, etc. sth		B2	phrase
15262	venture into/out/outside, etc.		C2	phrase
15263	cast a/your vote		C2	phrase
15264	thread your way through/between, etc.		C2	phrase
15265	be ... years old		A1	phrase
15266	the young		B2	phrase
15267	sb's youth		B2	phrase
15268	be willing (to do sth)		B1	phrase
15269	wish (that)		B1	phrase
15270	would rather		B1	phrase
15271	values		B2	phrase
15272	the vote		C1	phrase
15273	make your way		C2	phrase
15274	as usual		A2	phrase
15275	a working knowledge of sth		B2	phrase
15276	differ/vary widely		B2	phrase
15277	wrongly accused/convicted/imprisoned, etc.		C1	phrase
15278	have a weakness for sth/sb		C2	phrase
15279	a vicious circle/cycle		C2	phrase
15280	work out	EXERCISE	B1	phrasal verb
15281	write sth down or write down sth		B1	phrasal verb
15282	wear off		B2	phrasal verb
15283	work out	BECOME BETTER	B2	phrasal verb
15284	write sth up or write up sth		C1	phrasal verb
15285	urge sb on		C2	phrasal verb
15286	wipe sth out or wipe out sth		C2	phrasal verb
15287	write sb/sth off or write off sb/sth		C2	phrasal verb
15288	not very good/tall/happy, etc.		A1	phrase
15289	as well (as)		A1	phrase
15290	a variety of sth/sb		A2	phrase
15291	without sb		A2	phrase
15292	your world		A2	phrase
15293	be wrong		A2	phrase
15294	(by) yourself		A2	phrase
15295	used to do/be sth		B1	phrase
15296	(a) good value		B1	phrase
15297	a/sb's way of life		B1	phrase
15298	either way		B1	phrase
15299	all is well		B1	phrase
15300	a while		B1	phrase
15301	quite a while		B1	phrase
15302	5 miles/10 feet, etc. wide		B1	phrase
15303	without delay		B1	phrase
15304	be worth sth/doing sth		B1	phrase
15305	be worth it		B1	phrase
15306	get sth wrong		B1	phrase
15307	go wrong		B1	phrase
15308	for years		B1	phrase
15309	be (of) any/some use		B2	phrase
15310	be (of) no use		B2	phrase
15311	be no use doing sth		B2	phrase
15312	make use of sth		B2	phrase
15313	one way or another		B2	phrase
15314	one way or the other		B2	phrase
15315	the other way around		B2	phrase
15316	make your way		B2	phrase
15317	all the way		B2	phrase
15318	in a way or in some/many ways		B2	phrase
15319	give way to sth		B2	phrase
15320	may/might/could well		B2	phrase
15321	or whatever		B2	phrase
15322	whenever possible		B2	phrase
15323	wherever possible		B2	phrase
15324	(every) once in a while		B2	phrase
15325	will have		B2	phrase
15326	wind along/through, etc.		B2	phrase
15327	to make matters worse		B2	phrase
15328	the best/worst, etc. yet		B2	phrase
15329	do your utmost		C1	phrase
15330	in vain		C1	phrase
15331	in the same way		C1	phrase
15332	in no way/not in any way		C1	phrase
15333	by way of sth		C1	phrase
15334	get/have your (own) way		C1	phrase
15335	may/might as well do sth		C1	phrase
15336	it's just as well		C1	phrase
15337	be all very well		C1	phrase
15338	no ... whatsoever		C1	phrase
15339	with all due respect		C1	phrase
15340	with the aid of sth		C1	phrase
15341	keep your word		C1	phrase
15342	can work sth; know how to work sth		C1	phrase
15343	(have) the best of both worlds		C1	phrase
15344	yet again		C1	phrase
15345	the use of sth		C2	phrase
15346	a vain attempt/effort/hope		C2	phrase
15347	to vent (your) frustration/anger, etc.		C2	phrase
15348	go out of your way to do sth		C2	phrase
15349	get/have sth out of the way		C2	phrase
15350	be under way		C2	phrase
15351	give way		C2	phrase
15352	make way for sth		C2	phrase
15353	learn sth the hard way		C2	phrase
15354	weary of sth/sb		C2	phrase
15355	can't/couldn't very well do sth		C2	phrase
15356	mean well		C2	phrase
15357	where you stand (with sb)		C2	phrase
15358	where sb stands (on sth)		C2	phrase
15359	sb's whereabouts		C2	phrase
15360	be wide awake		C2	phrase
15361	run wild		C2	phrase
15362	run wild		C2	phrase
15363	a wild accusation/guess/rumor, etc.		C2	phrase
15364	win approval/respect/support, etc.		C2	phrase
15365	word for word		C2	phrase
15366	in sb's words		C2	phrase
15367	at a loss for words		C2	phrase
15368	be worth your while		C2	phrase
15369	would sooner		C2	phrase
15370	yearn for sth; yearn to do sth		C2	phrase
